area_R,std_dR,mean_H,t_recovery,cpu_step,effort,mode,seed
124.96651289965612,0.12497613026140805,0.9642001660377714,105.30000000000001,0.00020081609790000005,1.0,control,168737
125.01780226306303,0.1249967231556751,0.9544192707493417,105.30000000000001,0.0009983491854,0.8972177861011503,fps,168737
124.60509408167201,0.12992925018195192,0.9777858461094103,100.2,0.00019554107499999987,1.0,control,87499
124.65083735359411,0.12991629848761474,0.9763877985548169,100.2,0.0010044181604000001,0.8949595677471549,fps,87499
122.69232075892674,0.12476963994446554,0.9763338567620733,101.60000000000001,0.0001961909875,1.0,control,941663
122.7398432714311,0.12477219113228571,0.9734654788742654,101.60000000000001,0.00100369933335,0.907294294830061,fps,941663
123.86510184638958,0.12195340521519214,0.9731494272850235,100.7,0.0001959484479000004,1.0,control,496276
123.91461297449415,0.12200323410810542,0.978313419065503,100.7,0.00100726862705,0.8061213624498424,fps,496276
126.15283425620046,0.12229800555893343,0.9588545206403402,100.80000000000001,0.0001967733478999996,1.0,control,748714
126.20943957428308,0.12235182859852727,0.9551047447522201,100.80000000000001,0.0010047196437499991,0.865513634353077,fps,748714
126.54288958679905,0.1217129136227927,0.981313284457082,101.0,0.00019545474164999916,1.0,control,291806
126.59140639155201,0.1217488940174922,0.9791649008972677,101.0,0.00100632324165,0.9091464838478441,fps,291806
125.32401632528268,0.13350886090521624,0.9750016353024101,102.60000000000001,0.0001957732437499999,1.0,control,807818
125.35531626215212,0.1335095424544323,0.9767093729630536,102.60000000000001,0.0010082653104000001,0.9011337881777126,fps,807818
126.60705479152529,0.12672713853213927,0.9769212126103701,102.2,0.00019488707499999976,1.0,control,754274
126.64157827169589,0.12673960415529387,0.9752652409021465,101.7,0.001011163049999999,0.917507790972994,fps,754274
126.21370454442531,0.1285935616963379,0.9668873126250943,100.4,0.0001953899229000001,1.0,control,815804
126.28418563752778,0.1286226404293425,0.9745730839433979,100.4,0.0010091111916500012,0.8741048616870841,fps,815804
124.29514507079575,0.1233580309624326,0.9660193877647363,101.60000000000001,0.00019754214585000085,1.0,control,727306
